codigo_contrato,codigo_parceiro,nome_parceiro,valor_aluguel_contrato,taxa_contrato,porcentagem_taxa_administracao,name_status,data_inicio_contrato,meses_duracao_contrato,data_desocupacao,tipo_parceiro,tipo_sistema,nome_produto,migracao,pontualizado
DF25093052NG/A,4IM,4IMOB IMOBILIÁRIA LTDA,"1.600,00","100,00","10,00",Ativo,10/09/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25072662NG/A,4IM,4IMOB IMOBILIÁRIA LTDA,"2.200,00","100,00","10,00",Ativo,21/07/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25062423NT,4IM,4IMOB IMOBILIÁRIA LTDA,"3.300,00","70,00","10,00",Ativo,20/06/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25051075A,4IM,4IMOB IMOBILIÁRIA LTDA,"2.000,00","100,00","10,00",Ativo,12/05/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25041037S,4IM,4IMOB IMOBILIÁRIA LTDA,"1.950,00","100,00","10,00",Ativo,09/05/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF2402199NT,4IM,4IMOB IMOBILIÁRIA LTDA,"1.400,00","100,00","10,00",Ativo,26/02/2024,30,,Padrão,sistema,Smart,Nao,Sim
DF23121494P-R/A,4IM,4IMOB IMOBILIÁRIA LTDA,"1.800,00","100,00","10,00",Ativo,01/01/2024,30,,Padrão,sistema,Smart,Nao,Sim
DF23111424T,4IM,4IMOB IMOBILIÁRIA LTDA,"2.400,00","100,00","10,00",Ativo,04/12/2023,30,,Padrão,sistema,Smart,Nao,Sim
DF2307868A,4IM,4IMOB IMOBILIÁRIA LTDA,"1.069,37","100,00","10,00",Ativo,15/07/2023,30,,Padrão,sistema,Smart,Nao,Sim
DF2301073P,4IM,4IMOB IMOBILIÁRIA LTDA,"3.000,00","100,00","10,00",Ativo,01/02/2023,30,,Padrão,sistema,Smart,Nao,Sim
DF26013898NT,4IM,4IMOB IMOBILIÁRIA LTDA,"3.000,00","100,00","10,00",Ativo,12/01/2026,30,,Padrão,sistema,Smart,Nao,Sim
DF25123817NT,4IM,4IMOB IMOBILIÁRIA LTDA,"2.900,00","100,00","10,00",Ativo,22/12/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25123769NT,4IM,4IMOB IMOBILIÁRIA LTDA,"2.300,00","100,00","10,00",Ativo,13/12/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25123718NT,4IM,4IMOB IMOBILIÁRIA LTDA,"7.000,00","100,00","9,00",Ativo,06/12/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25123701NT/I,4IM,4IMOB IMOBILIÁRIA LTDA,"1.500,00","100,00","10,00",Ativo,04/12/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25113596A,4IM,4IMOB IMOBILIÁRIA LTDA,"4.530,00","100,00","10,00",Ativo,17/11/2025,30,,Padrão,sistema,Smart,Nao,Sim
DF25113578NV,4IM,4IMOB IMOBILIÁRIA LTDA,"1.300,00","0,00","10,00",Ativo,15/11/2025,30,,Padrão,sistema,Smart,Nao,Sim
PC26013993TD,,888 GESTAO EMPRESARIAL LTDA,"6.000,00","100,00","10,00",Ativo,14/02/2026,36,,,sistema,Smart,Nao,Sim
PC26024137TD,,888 GESTAO EMPRESARIAL LTDA,"2.750,00","100,00","10,00",Ativo,12/02/2026,30,,,sistema,Smart,Nao,Sim
888 GESTÃO,,888 GESTAO EMPRESARIAL LTDA,"10,00","0,00","0,00",Ativo,28/07/2025,30,,,sistema,Full,Nao,Sim
LOP260404980AD,,888 GESTAO EMPRESARIAL LTDA,"1.200,00","0,00","10,00",Ativo,08/05/2026,30,,,sistema,Smart,Nao,Sim
M-LOP2501005L,,888 GESTAO EMPRESARIAL LTDA,"7.000,00","100,00","6,00",Ativo,20/01/2025,60,,,sistema,Smart,Sim,NÃ£o
M-LOP2506004X,,888 GESTAO EMPRESARIAL LTDA,"2.300,00","100,00","10,00",Ativo,30/06/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LOP2505003X,,888 GESTAO EMPRESARIAL LTDA,"3.000,00","100,00","10,00",Ativo,20/05/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LOP2401002L,,888 GESTAO EMPRESARIAL LTDA,"1.500,00","100,00","10,00",Ativo,10/01/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOP2505001X,,888 GESTAO EMPRESARIAL LTDA,"4.500,00","100,00","7,00",Ativo,05/05/2025,36,,,sistema,Smart,Sim,NÃ£o
PC25082830NGOD/A,,888 GESTAO EMPRESARIAL LTDA,"2.500,00","100,00","10,00",Ativo,09/09/2025,36,,,sistema,Smart,Nao,Sim
NM-SP26013975F,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.500,00","100,00","6,00",Ativo,13/11/2025,36,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25123730C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.246,00","100,00","8,00",Ativo,15/11/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25113651X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.500,00","100,00","8,00",Ativo,20/10/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25113643L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"5.000,00","100,00","8,00",Ativo,20/10/2025,36,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25113631L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.500,00","100,00","7,00",Ativo,18/11/2025,60,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP2407040,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.933,60","0,00","8,00",Ativo,20/10/2023,30,,Padrão,sistema,Full,Sim,Tombamento
NM-SP25093042F,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.960,45","100,00","8,00",Ativo,15/08/2025,18,,Padrão,sistema,Full,Sim,NÃ£o
A-1 ASSOCIATE,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"10,00","0,00","0,00",Ativo,08/06/2021,0,,Padrão,sistema,Full,Nao,Sim
SP25082936T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"6.500,00","100,00","8,00",Ativo,01/09/2025,30,,Padrão,sistema,Full,Nao,Sim
SP25082839T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.200,00","100,00","7,00",Ativo,25/08/2025,30,,Padrão,sistema,Full,Nao,Sim
NM-SP25072660X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"5.500,00","100,00","6,50",Ativo,02/07/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25072611L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.000,00","100,00","8,00",Ativo,13/06/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25072600C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.650,00","100,00","8,00",Ativo,03/07/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP25051052X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.215,00","100,00","8,00",Ativo,03/04/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2503725C,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.500,00","100,00","8,00",Ativo,14/03/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2502489X,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.350,00","100,00","8,00",Ativo,26/02/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
SP2502428NGO/A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.943,00","100,00","8,00",Ativo,26/03/2025,30,,Padrão,sistema,Full,Nao,Sim
M-SP2502364,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","8,00",Ativo,03/02/2025,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2501164,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.500,00","100,00","7,00",Ativo,24/01/2025,30,,Padrão,sistema,Full,Nao,NÃ£o
SP2207613P-R,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.200,00","100,00","8,00",Ativo,25/07/2022,30,,Padrão,sistema,Smart,Nao,Sim
M-SP2501044,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.500,00","100,00","8,00",Ativo,15/12/2024,30,,Padrão,sistema,Full,Nao,NÃ£o
M-SP2501043,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.600,00","100,00","8,00",Ativo,23/10/2024,60,,Padrão,sistema,Full,Nao,NÃ£o
M-SP24121602,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","100,00","8,00",Ativo,06/12/2024,24,,Padrão,sistema,Full,Sim,NÃ£o
SP24101321A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.000,00","100,00","8,00",Ativo,23/10/2024,30,,Padrão,sistema,Full,Nao,Sim
SP24091188T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.600,00","100,00","8,00",Ativo,03/10/2024,30,,Padrão,sistema,Full,Nao,Sim
SP2408998T,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","6,00",Ativo,27/08/2024,30,,Padrão,sistema,Full,Nao,Sim
M-SP2407045,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.265,00","100,00","7,00",Ativo,24/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407039,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.359,91","100,00","8,00",Ativo,30/09/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407037,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.400,00","100,00","8,00",Ativo,12/01/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407027,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.450,00","100,00","8,00",Ativo,15/01/2024,36,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407025,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.737,53","100,00","7,00",Ativo,25/01/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407023,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.000,00","100,00","8,00",Ativo,08/01/2024,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407016,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.600,00","100,00","8,00",Ativo,10/11/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407009,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.367,15","0,00","8,00",Ativo,04/04/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407008,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"1.810,00","0,00","7,00",Ativo,07/08/2022,30,,Padrão,sistema,Full,Sim,NÃ£o
M-SP2407006,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.650,00","100,00","6,00",Ativo,20/10/2023,30,,Padrão,sistema,Full,Sim,NÃ£o
NM-SP26034331L,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"3.700,00","100,00","8,00",Ativo,14/02/2026,30,,Padrão,sistema,Full,Sim,NÃ£o
S-SP2109649A/1,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.714,69","100,00","8,00",Ativo,15/09/2021,30,,Padrão,sistema,Smart,Nao,Sim
S-SP2110738X/1,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"847,20","100,00","8,00",Ativo,07/11/2021,30,,Padrão,sistema,Smart,Nao,Sim
SP2405589T-R,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.800,00","100,00","8,00",Ativo,01/06/2024,30,,Padrão,sistema,Smart,Nao,Sim
SP2405560NGD,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"4.870,00","100,00","8,00",Ativo,01/06/2024,30,,Padrão,sistema,Smart,Nao,Sim
SP2402210A,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"6.560,00","100,00","8,00",Ativo,11/03/2024,30,,Padrão,sistema,Smart,Nao,Sim
SP2301006P,A1A,A-1 ASSOCIATE IMOVEIS LTDA,"2.000,00","100,00","9,00",Ativo,10/01/2023,30,,Padrão,sistema,Smart,Nao,Sim
CB24081049NGO,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"2.000,00","100,00","10,00",Ativo,04/09/2024,30,,,sistema,Smart,Nao,Sim
CB2408927NGO,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.000,00","100,00","10,00",Ativo,12/08/2024,30,,,sistema,Smart,Nao,Sim
CB2405564NGO,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.400,00","100,00","10,00",Ativo,27/05/2024,30,,,sistema,Smart,Nao,Sim
CB2403329A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"4.300,00","100,00","10,00",Ativo,01/04/2024,30,,,sistema,Smart,Nao,Sim
CB25062491NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"1.600,00","100,00","10,00",Ativo,28/06/2025,30,,,sistema,Smart,Nao,Sim
CB25062325NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"2.650,00","100,00","10,00",Ativo,09/06/2025,30,,,sistema,Smart,Nao,Sim
CB25052066NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"1.300,00","70,00","10,00",Ativo,02/06/2025,30,,,sistema,Smart,Nao,Sim
CB25051096NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"4.100,00","30,00","5,00",Ativo,11/05/2025,30,,,sistema,Smart,Nao,Sim
CB25051061NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"4.000,00","100,00","10,00",Ativo,07/05/2025,30,,,sistema,Smart,Nao,Sim
CB2504872NAO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.300,00","100,00","10,00",Ativo,16/04/2025,30,,,sistema,Smart,Nao,Sim
CB2503613NAO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"1.650,00","100,00","10,00",Ativo,22/03/2025,30,,,sistema,Smart,Nao,Sim
CB2501162NGO/A,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.000,00","100,00","10,00",Ativo,25/01/2025,30,,,sistema,Smart,Nao,Sim
CB26013938NTOD,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"2.200,00","100,00","10,00",Ativo,16/01/2026,30,,,sistema,Smart,Nao,Sim
CB24111351T,,ABRAKI ASSESSORIA IMOBILIARIA LTDA,"3.800,00","50,00","10,00",Ativo,07/11/2024,30,,,sistema,Smart,Nao,Sim
VT26014058TD,,ACTION GROUP SOLUTIONS LTDA,"4.300,00","100,00","10,00",Ativo,13/02/2026,30,,,sistema,Full,Nao,Sim
SR25072658NGD/A,,ACTION GROUP SOLUTIONS LTDA,"1.200,00","100,00","10,00",Ativo,21/07/2025,30,,,sistema,Full,Nao,Sim
VL24111471NG,,ACTION GROUP SOLUTIONS LTDA,"2.600,00","100,00","10,00",Ativo,26/11/2024,30,,,sistema,Full,Nao,Sim
SR2406675NGD,,ACTION GROUP SOLUTIONS LTDA,"2.000,00","100,00","10,00",Ativo,24/06/2024,30,,,sistema,Full,Nao,Sim
VL2305631A,,ACTION GROUP SOLUTIONS LTDA,"930,09","100,00","10,00",Ativo,11/05/2023,30,,,sistema,Smart,Nao,Sim
RE/MAX PERSONNALITÉ,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"10,00","0,00","0,00",Ativo,28/02/2025,36,,,sistema,Full,Nao,Tombamento
CB25072683TD-T,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"6.875,00","100,00","9,09",Ativo,01/08/2025,12,,,sistema,Smart,Nao,NÃ£o
AT26014151TD,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"4.000,00","100,00","10,00",Ativo,16/02/2026,30,,,sistema,Smart,Nao,Sim
CB25093061TD,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"1.800,00","100,00","10,00",Ativo,10/09/2025,30,,,sistema,Smart,Nao,Sim
CB25082927AD,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"2.800,00","100,00","10,00",Ativo,26/08/2025,30,,,sistema,Smart,Nao,Sim
CB25082921NTOD,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"3.000,00","100,00","10,00",Ativo,27/08/2025,30,,,sistema,Smart,Nao,Sim
CB25082792NGOD/A,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"1.400,00","100,00","10,00",Ativo,07/08/2025,30,,,sistema,Smart,Nao,Sim
NM-CB25072736F,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"4.500,00","0,00","10,00",Ativo,01/08/2025,30,,,sistema,Smart,Sim,NÃ£o
NM-CB25072694F,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"3.700,00","100,00","10,00",Ativo,10/06/2025,30,,,sistema,Smart,Sim,NÃ£o
CB25062383NTOD/I,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"4.500,00","100,00","10,00",Ativo,16/06/2025,30,,,sistema,Smart,Nao,Sim
CB25052093SD,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"2.200,00","100,00","10,00",Ativo,16/06/2025,30,,,sistema,Smart,Nao,Sim
CB2504962NGOD/A,,ACVIANA EMPREENDIMENTOS IMOBILIÁRIOS LTDA,"1.800,00","100,00","10,00",Ativo,25/04/2025,30,,,sistema,Smart,Nao,Sim
PO25041022NG/A,AGE,AGENCIE IMOVEIS TECNOLOGIA E SERVICOS IMOBILIARIOS LTDA.,"2.500,00","100,00","10,00",Ativo,06/05/2025,30,,Agencie,sistema,Smart,Nao,Sim
PO2404428A,AGE,AGENCIE IMOVEIS TECNOLOGIA E SERVICOS IMOBILIARIOS LTDA.,"4.000,00","100,00","10,00",Ativo,27/05/2024,30,,Agencie,sistema,Smart,Nao,Sim
PA2402174T,AGE,AGENCIE IMOVEIS TECNOLOGIA E SERVICOS IMOBILIARIOS LTDA.,"2.800,00","100,00","10,00",Ativo,17/02/2024,30,,Agencie,sistema,Smart,Nao,Sim
PO23101299T,AGE,AGENCIE IMOVEIS TECNOLOGIA E SERVICOS IMOBILIARIOS LTDA.,"1.487,35","100,00","10,00",Ativo,31/10/2023,30,,Agencie,sistema,Smart,Nao,Sim
PO2307952A,AGE,AGENCIE IMOVEIS TECNOLOGIA E SERVICOS IMOBILIARIOS LTDA.,"3.500,00","100,00","10,00",Ativo,08/08/2023,30,,Agencie,sistema,Smart,Nao,Sim
PA2304546A,AGE,AGENCIE IMOVEIS TECNOLOGIA E SERVICOS IMOBILIARIOS LTDA.,"13.130,63","50,00","10,00",Ativo,02/05/2023,30,,Agencie,sistema,Smart,Nao,Sim
AGENCIE IMÓVEIS,AGE,AGENCIE IMOVEIS TECNOLOGIA E SERVICOS IMOBILIARIOS LTDA.,"10,00","0,00","0,00",Ativo,25/07/2022,30,,Agencie,sistema,Smart,Nao,Sim
B-ALI2504772NG,,ALIANCE IMOBILIARIA LTDA,"1.458,00","0,00","0,00",Ativo,10/04/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2503721NA/A,,ALIANCE IMOBILIARIA LTDA,"1.562,14","0,00","0,00",Ativo,07/04/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2503713NG,,ALIANCE IMOBILIARIA LTDA,"3.228,43","0,00","0,00",Ativo,04/04/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2503703NA/A,,ALIANCE IMOBILIARIA LTDA,"3.645,00","0,00","0,00",Ativo,07/04/2025,54,,,sistema,Bank,Nao,NÃ£o
B-ALI2503626,,ALIANCE IMOBILIARIA LTDA,"802,72","0,00","0,00",Ativo,20/06/2024,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2503635NA/A,,ALIANCE IMOBILIARIA LTDA,"5.988,21","0,00","0,00",Ativo,09/04/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502497,,ALIANCE IMOBILIARIA LTDA,"1.105,05","0,00","0,00",Ativo,11/10/2023,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502481,,ALIANCE IMOBILIARIA LTDA,"1.100,00","0,00","0,00",Ativo,14/05/2020,60,,,sistema,Bank,Nao,NÃ£o
B-ALI2503538NG,,ALIANCE IMOBILIARIA LTDA,"2.300,00","0,00","0,00",Ativo,17/03/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2503528NG,,ALIANCE IMOBILIARIA LTDA,"2.000,00","0,00","0,00",Ativo,14/03/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502474,,ALIANCE IMOBILIARIA LTDA,"1.002,49","0,00","0,00",Ativo,09/12/2023,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502472,,ALIANCE IMOBILIARIA LTDA,"1.500,00","0,00","0,00",Ativo,29/10/2022,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502470NG,,ALIANCE IMOBILIARIA LTDA,"700,00","0,00","0,00",Ativo,08/03/2025,12,,,sistema,Bank,Nao,NÃ£o
B-ALI2502464,,ALIANCE IMOBILIARIA LTDA,"1.611,29","0,00","0,00",Ativo,06/02/2023,31,,,sistema,Bank,Nao,NÃ£o
B-ALI2502366,,ALIANCE IMOBILIARIA LTDA,"1.120,45","0,00","0,00",Ativo,07/02/2024,36,,,sistema,Bank,Nao,NÃ£o
B-ALI2501265,,ALIANCE IMOBILIARIA LTDA,"697,37","0,00","0,00",Ativo,11/10/2022,12,,,sistema,Bank,Nao,NÃ£o
B-ALI2502450NG,,ALIANCE IMOBILIARIA LTDA,"1.000,00","0,00","0,00",Ativo,05/03/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502434NT,,ALIANCE IMOBILIARIA LTDA,"2.831,20","0,00","0,00",Ativo,21/11/2024,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502431NT,,ALIANCE IMOBILIARIA LTDA,"850,00","0,00","0,00",Ativo,26/02/2025,12,,,sistema,Bank,Nao,NÃ£o
B-ALI2502397,,ALIANCE IMOBILIARIA LTDA,"1.300,00","0,00","0,00",Ativo,24/07/2024,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502427NG,,ALIANCE IMOBILIARIA LTDA,"2.400,00","0,00","0,00",Ativo,06/03/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502418NA/A,,ALIANCE IMOBILIARIA LTDA,"3.500,00","0,00","0,00",Ativo,08/03/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502416NA/A,,ALIANCE IMOBILIARIA LTDA,"6.228,74","0,00","0,00",Ativo,14/03/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502357,,ALIANCE IMOBILIARIA LTDA,"1.016,84","0,00","0,00",Ativo,27/01/2023,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502347,,ALIANCE IMOBILIARIA LTDA,"563,48","0,00","0,00",Ativo,13/03/2021,12,,,sistema,Bank,Nao,NÃ£o
B-ALI2502346,,ALIANCE IMOBILIARIA LTDA,"904,71","0,00","0,00",Ativo,15/04/2024,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502358,,ALIANCE IMOBILIARIA LTDA,"1.366,82","0,00","0,00",Ativo,03/09/2024,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502342,,ALIANCE IMOBILIARIA LTDA,"758,22","0,00","0,00",Ativo,16/09/2020,30,,,sistema,Bank,Nao,NÃ£o
B-ALI250268,,ALIANCE IMOBILIARIA LTDA,"650,00","0,00","0,00",Ativo,30/05/2022,48,,,sistema,Bank,Nao,NÃ£o
B-ALI2502312NG,,ALIANCE IMOBILIARIA LTDA,"750,00","0,00","0,00",Ativo,14/02/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2502294NA/A,,ALIANCE IMOBILIARIA LTDA,"2.924,36","0,00","0,00",Ativo,12/02/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2501266,,ALIANCE IMOBILIARIA LTDA,"730,00","0,00","0,00",Ativo,11/12/2022,42,,,sistema,Bank,Nao,NÃ£o
B-ALI2501263,,ALIANCE IMOBILIARIA LTDA,"1.547,07","0,00","0,00",Ativo,24/10/2023,12,,,sistema,Bank,Nao,NÃ£o
B-ALI2501254NA/A,,ALIANCE IMOBILIARIA LTDA,"783,30","0,00","0,00",Ativo,08/02/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2501233,,ALIANCE IMOBILIARIA LTDA,"697,76","0,00","0,00",Ativo,04/02/2022,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2501234,,ALIANCE IMOBILIARIA LTDA,"681,58","0,00","0,00",Ativo,21/05/2022,60,,,sistema,Bank,Nao,NÃ£o
B-ALI2501232,,ALIANCE IMOBILIARIA LTDA,"684,84","0,00","0,00",Ativo,19/07/2024,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2501216,,ALIANCE IMOBILIARIA LTDA,"697,76","0,00","0,00",Ativo,16/11/2021,71,,,sistema,Bank,Nao,NÃ£o
B-ALI2501206,,ALIANCE IMOBILIARIA LTDA,"697,76","0,00","0,00",Ativo,26/02/2022,50,,,sistema,Bank,Nao,NÃ£o
B-ALI2501205,,ALIANCE IMOBILIARIA LTDA,"705,38","0,00","0,00",Ativo,28/03/2022,42,,,sistema,Bank,Nao,NÃ£o
B-ALI2501176NT,,ALIANCE IMOBILIARIA LTDA,"2.398,08","0,00","0,00",Ativo,29/01/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI2501157NG,,ALIANCE IMOBILIARIA LTDA,"886,25","0,00",,Ativo,27/01/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI26014063,,ALIANCE IMOBILIARIA LTDA,"1.350,00","0,00","0,00",Ativo,05/02/2026,30,,,sistema,Bank,Nao,NÃ£o
B-ALI26014024,,ALIANCE IMOBILIARIA LTDA,"2.800,00","0,00","0,00",Ativo,28/01/2026,30,,,sistema,Bank,Nao,NÃ£o
B-ALI26013954,,ALIANCE IMOBILIARIA LTDA,"2.000,00","0,00","0,00",Ativo,20/01/2026,30,,,sistema,Bank,Nao,NÃ£o
B-ALI26013926,,ALIANCE IMOBILIARIA LTDA,"2.700,00","0,00","0,00",Ativo,17/01/2026,30,,,sistema,Bank,Nao,NÃ£o
B-ALI26013914,,ALIANCE IMOBILIARIA LTDA,"4.000,00","0,00","0,00",Ativo,16/01/2026,30,,,sistema,Bank,Nao,NÃ£o
B-ALI26013886,,ALIANCE IMOBILIARIA LTDA,"1.300,00","0,00","0,00",Ativo,13/01/2026,30,,,sistema,Bank,Nao,NÃ£o
B-ALI25123851,,ALIANCE IMOBILIARIA LTDA,"1.400,00","0,00","0,00",Ativo,26/12/2025,30,,,sistema,Bank,Nao,NÃ£o
B- ALI25123815,,ALIANCE IMOBILIARIA LTDA,"4.000,00","0,00","0,00",Ativo,23/12/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI25123810,,ALIANCE IMOBILIARIA LTDA,"1.900,00","0,00","0,00",Ativo,22/12/2025,12,,,sistema,Bank,Nao,NÃ£o
B-ALI25123800,,ALIANCE IMOBILIARIA LTDA,"1.400,00","0,00","0,00",Ativo,19/12/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI25123797,,ALIANCE IMOBILIARIA LTDA,"3.000,00","0,00","0,00",Ativo,20/12/2025,30,,,sistema,Bank,Nao,NÃ£o
B-ALI25123779,,ALIANCE IMOBILIARIA LTDA,"1.200,00","0,00","0,00",Ativo,18/12/2025,12,,,sistema,Bank,Nao,NÃ£o
